State,Year,Season,Crop,Area,Rainfall,Production
Bihar,2008,Whole Year,Onion,48.0,1197.7,423.0
Bihar,2008,Rabi,Rice,31713.0,1197.7,46881.0
Bihar,2009,Rabi,Maize,3736.0,889.3,6787.0
Bihar,2009,Kharif,Arhar/Tur,146.0,889.3,256.0
Bihar,2009,Kharif,Horse-gram,305.0,889.3,294.0
Bihar,2009,Kharif,Moong(Green Gram),333.0,889.3,221.0
Bihar,2009,Kharif,Urad,164.0,889.3,162.0
Bihar,2009,Rabi,Barley,49.0,889.3,39.0
Bihar,2009,Rabi,Gram,993.0,889.3,1367.0
Bihar,2009,Rabi,Khesari,186.0,889.3,186.0
Bihar,2009,Rabi,Linseed,146.0,889.3,124.0
Bihar,2009,Rabi,Maize,522.0,889.3,915.0
Bihar,2009,Rabi,Masoor,828.0,889.3,686.0
Bihar,2009,Rabi,Peas & beans (Pulses),289.0,889.3,289.0
Bihar,2009,Rabi,Rapeseed &Mustard,295.0,889.3,383.0
Bihar,2009,Rabi,Wheat,17462.0,889.3,37844.0
Bihar,2009,Kharif,Maize,1583.0,889.3,2951.0
Bihar,2009,Kharif,Moong(Green Gram),107.0,889.3,111.0
Bihar,2009,Kharif,Rice,119.0,889.3,209.0
Bihar,2009,Rabi,Rice,29454.0,889.3,30874.0
Bihar,2010,Rabi,Maize,3318.0,629.2,4554.0
Bihar,2010,Kharif,Arhar/Tur,187.0,629.2,312.0
Bihar,2010,Kharif,Groundnut,9.0,629.2,9.0
Bihar,2010,Kharif,Horse-gram,409.0,629.2,386.0
Bihar,2010,Kharif,Moong(Green Gram),184.0,629.2,120.0
Bihar,2010,Kharif,Small millets,1.0,629.2,1.0
Bihar,2010,Kharif,Urad,85.0,629.2,74.0
Bihar,2010,Rabi,Barley,39.0,629.2,36.0
Bihar,2010,Rabi,Gram,1188.0,629.2,1192.0
Bihar,2010,Rabi,Khesari,109.0,629.2,85.0
Bihar,2010,Rabi,Linseed,146.0,629.2,119.0
Bihar,2010,Rabi,Maize,896.0,629.2,1458.0
Bihar,2010,Rabi,Masoor,971.0,629.2,766.0
Bihar,2010,Rabi,Peas & beans (Pulses),411.0,629.2,425.0
Bihar,2010,Rabi,Rapeseed &Mustard,694.0,629.2,1092.0
Bihar,2010,Rabi,Wheat,15438.0,629.2,27927.0
Bihar,2010,Kharif,Maize,1499.0,629.2,3787.0
Bihar,2010,Kharif,Moong(Green Gram),125.0,629.2,125.0
Bihar,2010,Kharif,Rice,89.0,629.2,170.0
Bihar,2010,Whole Year,Sugarcane,266.0,629.2,17984.0
Bihar,2010,Rabi,Rice,25936.0,629.2,11615.0
Bihar,2011,Rabi,Maize,2941.0,1097.1,2495.0
Bihar,2011,Kharif,Arhar/Tur,190.0,1097.1,373.0
Bihar,2011,Kharif,Horse-gram,123.0,1097.1,117.0
Bihar,2011,Kharif,Moong(Green Gram),101.0,1097.1,62.0
Bihar,2011,Kharif,Ragi,28.0,1097.1,34.0
Bihar,2011,Rabi,Barley,41.0,1097.1,28.0
Bihar,2011,Rabi,Gram,1294.0,1097.1,1316.0
Bihar,2011,Rabi,Khesari,119.0,1097.1,109.0
Bihar,2011,Rabi,Linseed,144.0,1097.1,125.0
Bihar,2011,Rabi,Maize,1018.0,1097.1,2440.0
Bihar,2011,Rabi,Masoor,1032.0,1097.1,839.0
Bihar,2011,Rabi,Peas & beans (Pulses),423.0,1097.1,436.0
Bihar,2011,Rabi,Rapeseed &Mustard,674.0,1097.1,699.0
Bihar,2011,Rabi,Wheat,15447.0,1097.1,44174.0
Bihar,2011,Kharif,Maize,1486.0,1097.1,5326.0
Bihar,2011,Kharif,Moong(Green Gram),125.0,1097.1,138.0
Bihar,2011,Kharif,Rice,91.0,1097.1,160.0
Bihar,2011,Rabi,Rice,29276.0,1097.1,62158.0
Bihar,2012,Rabi,Maize,3643.0,1032.4,7262.0
Bihar,2012,Rabi,Rice,1.0,1032.4,2.0
Bihar,2012,Kharif,Arhar/Tur,117.0,1032.4,334.0
Bihar,2012,Kharif,Horse-gram,120.0,1032.4,116.0
Bihar,2012,Kharif,Moong(Green Gram),130.0,1032.4,90.0
Bihar,2012,Kharif,Ragi,25.0,1032.4,30.0
Bihar,2012,Kharif,Urad,2.0,1032.4,2.0
Bihar,2012,Rabi,Barley,118.0,1032.4,172.0
Bihar,2012,Rabi,Gram,872.0,1032.4,1080.0
Bihar,2012,Rabi,Khesari,84.0,1032.4,118.0
Bihar,2012,Rabi,Linseed,196.0,1032.4,170.0
Bihar,2012,Rabi,Maize,307.0,1032.4,1050.0
Bihar,2012,Rabi,Masoor,571.0,1032.4,597.0
Bihar,2012,Rabi,Peas & beans (Pulses),141.0,1032.4,147.0
Bihar,2012,Rabi,Rapeseed &Mustard,545.0,1032.4,802.0
Bihar,2012,Rabi,Wheat,12645.0,1032.4,33198.0
Bihar,2012,Kharif,Maize,1486.0,1032.4,5469.0
Bihar,2012,Kharif,Moong(Green Gram),125.0,1032.4,78.0
Bihar,2012,Kharif,Rice,91.0,1032.4,233.0
Bihar,2012,Whole Year,Sugarcane,238.0,1032.4,16453.0
Bihar,2012,Rabi,Rice,26687.0,1032.4,75051.0
Bihar,2013,Rabi,Maize,2017.0,1069.9,3284.0
Bihar,2013,Rabi,Rice,10.0,1069.9,9.0
Bihar,2013,Kharif,Arhar/Tur,47.0,1069.9,91.0
Bihar,2013,Kharif,Horse-gram,119.0,1069.9,113.0
Bihar,2013,Kharif,Moong(Green Gram),69.0,1069.9,54.0
Bihar,2013,Kharif,Small millets,2.0,1069.9,2.0
Bihar,2013,Kharif,Urad,1.0,1069.9,1.0
Bihar,2013,Rabi,Barley,1.0,1069.9,1.0
Bihar,2013,Rabi,Gram,847.0,1069.9,929.0
Bihar,2013,Rabi,Khesari,63.0,1069.9,94.0
Bihar,2013,Rabi,Linseed,144.0,1069.9,122.0
Bihar,2013,Rabi,Maize,289.0,1069.9,964.0
Bihar,2013,Rabi,Masoor,650.0,1069.9,776.0
Bihar,2013,Rabi,Peas & beans (Pulses),228.0,1069.9,242.0
Bihar,2013,Rabi,Rapeseed &Mustard,502.0,1069.9,721.0
Bihar,2013,Rabi,Wheat,15903.0,1069.9,39516.0
Bihar,2013,Kharif,Maize,1028.0,1069.9,4461.0
Bihar,2013,Kharif,Moong(Green Gram),108.0,1069.9,125.0
Bihar,2013,Kharif,Rice,270.0,1069.9,630.0
Bihar,2013,Whole Year,Sugarcane,201.0,1069.9,9780.0
Bihar,2013,Rabi,Rice,25361.0,1069.9,65571.0
Bihar,2014,Rabi,Maize,3111.0,1061.0,7673.0
Bihar,2014,Rabi,Rice,24.0,1061.0,42.0
Bihar,2014,Kharif,Arhar/Tur,47.0,1061.0,72.0
Bihar,2014,Kharif,Horse-gram,89.0,1061.0,85.0
Bihar,2014,Kharif,Moong(Green Gram),92.0,1061.0,83.0
Bihar,2014,Kharif,Small millets,1.0,1061.0,1.0
Bihar,2014,Rabi,Barley,1.0,1061.0,1.0
Bihar,2014,Rabi,Gram,801.0,1061.0,686.0
Bihar,2014,Rabi,Khesari,92.0,1061.0,62.0
Bihar,2014,Rabi,Linseed,121.0,1061.0,104.0
Bihar,2014,Rabi,Maize,506.0,1061.0,1413.0
Bihar,2014,Rabi,Masoor,690.0,1061.0,533.0
Bihar,2014,Rabi,Peas & beans (Pulses),254.0,1061.0,257.0
Bihar,2014,Rabi,Rapeseed &Mustard,491.0,1061.0,683.0
Bihar,2014,Rabi,Wheat,14170.0,1061.0,23133.0
Bihar,2014,Kharif,Maize,1027.0,1061.0,4056.0
Bihar,2014,Kharif,Moong(Green Gram),108.0,1061.0,63.0
Bihar,2014,Kharif,Rice,270.0,1061.0,583.0
Bihar,2014,Whole Year,Sugarcane,91.0,1061.0,5472.0
Bihar,2014,Rabi,Rice,21962.0,1061.0,61164.0
Bihar,1997,Rabi,Rice,28848.0,1303.7,34285.0
Bihar,1997,Kharif,Arhar/Tur,2197.0,1303.7,3058.0
Bihar,1997,Kharif,Bajra,126.0,1303.7,78.0
Bihar,1997,Kharif,Castor seed,7.0,1303.7,6.0
Bihar,1997,Kharif,Dry ginger,12.0,1303.7,17.0
Bihar,1997,Kharif,Groundnut,38.0,1303.7,45.0
Bihar,1997,Kharif,Jowar,50.0,1303.7,43.0
Bihar,1997,Kharif,Maize,7546.0,1303.7,10677.0
Bihar,1997,Kharif,Sesamum,95.0,1303.7,57.0
Bihar,1997,Kharif,Small millets,96.0,1303.7,42.0
Bihar,1997,Rabi,Barley,1255.0,1303.7,1839.0
Bihar,1997,Rabi,Gram,147.0,1303.7,125.0
Bihar,1997,Rabi,Linseed,544.0,1303.7,269.0
Bihar,1997,Rabi,Maize,9880.0,1303.7,17843.0
Bihar,1997,Rabi,Rapeseed &Mustard,4106.0,1303.7,3884.0
Bihar,1997,Rabi,Sunflower,10.0,1303.7,13.0
Bihar,1997,Rabi,Wheat,77880.0,1303.7,150376.0
Bihar,1997,Kharif,Maize,8531.0,1303.7,13645.0
Bihar,1997,Kharif,Rice,1584.0,1303.7,2438.0
Bihar,1997,Whole Year,Banana,744.0,1303.7,25653.0
Bihar,1997,Whole Year,Coriander,112.0,1303.7,47.0
Bihar,1997,Whole Year,Dry chillies,92.0,1303.7,155.0
Bihar,1997,Whole Year,Garlic,146.0,1303.7,223.0
Bihar,1997,Whole Year,Onion,280.0,1303.7,1932.0
Bihar,1997,Whole Year,Potato,4541.0,1303.7,44955.0
Bihar,1997,Whole Year,Ragi,1463.0,1303.7,1375.0
Bihar,1997,Whole Year,Sugarcane,2748.0,1303.7,113706.0
Bihar,1997,Whole Year,Sweet potato,464.0,1303.7,6119.0
Bihar,1997,Whole Year,Turmeric,158.0,1303.7,172.0
Bihar,1997,Rabi,Rice,103795.0,1303.7,137271.0
Bihar,1998,Kharif,Arhar/Tur,1905.0,1332.5,2153.0
Bihar,1998,Kharif,Bajra,48.0,1332.5,28.0
Bihar,1998,Kharif,Castor seed,2.0,1332.5,2.0
Bihar,1998,Kharif,Jowar,3.0,1332.5,3.0
Bihar,1998,Kharif,Maize,6478.0,1332.5,10391.0
Bihar,1998,Kharif,Ragi,1139.0,1332.5,959.0
Bihar,1998,Kharif,Sesamum,21.0,1332.5,11.0
Bihar,1998,Kharif,Small millets,16.0,1332.5,8.0
Bihar,1998,Kharif,Sunflower,23.0,1332.5,30.0
Bihar,1998,Rabi,Barley,738.0,1332.5,1057.0
Bihar,1998,Rabi,Gram,24.0,1332.5,26.0
Bihar,1998,Rabi,Linseed,505.0,1332.5,281.0
Bihar,1998,Rabi,Maize,14464.0,1332.5,24488.0
Bihar,1998,Rabi,Rapeseed &Mustard,4221.0,1332.5,5943.0
Bihar,1998,Rabi,Wheat,86637.0,1332.5,206699.0
Bihar,1998,Kharif,Maize,12868.0,1332.5,27893.0
Bihar,1998,Kharif,Rice,2253.0,1332.5,1422.0
Bihar,1998,Whole Year,Banana,804.0,1332.5,16088.0
Bihar,1998,Whole Year,Coriander,120.0,1332.5,52.0
Bihar,1998,Whole Year,Dry chillies,111.0,1332.5,162.0
Bihar,1998,Whole Year,Dry ginger,34.0,1332.5,46.0
Bihar,1998,Whole Year,Garlic,147.0,1332.5,214.0
Bihar,1998,Whole Year,Onion,384.0,1332.5,2984.0
Bihar,1998,Whole Year,Potato,4946.0,1332.5,67175.0
Bihar,1998,Whole Year,Sugarcane,1557.0,1332.5,59183.0
Bihar,1998,Whole Year,Sweet potato,480.0,1332.5,5189.0
Bihar,1998,Whole Year,Turmeric,145.0,1332.5,141.0
Bihar,1998,Rabi,Rice,98422.0,1332.5,100414.0
Bihar,1999,Kharif,Arhar/Tur,2135.0,1402.7,3115.0
Bihar,1999,Kharif,Dry ginger,29.0,1402.7,43.0
Bihar,1999,Kharif,Jowar,837.0,1402.7,2831.0
Bihar,1999,Kharif,Maize,6506.0,1402.7,8059.0
Bihar,1999,Kharif,Moong(Green Gram),42.0,1402.7,21.0
Bihar,1999,Kharif,Ragi,1051.0,1402.7,1213.0
Bihar,1999,Kharif,Rice,25290.0,1402.7,20166.0
Bihar,1999,Kharif,Sesamum,19.0,1402.7,10.0
Bihar,1999,Kharif,Sunflower,25.0,1402.7,29.0
Bihar,1999,Kharif,Urad,484.0,1402.7,326.0
Bihar,1999,Rabi,Gram,36.0,1402.7,35.0
Bihar,1999,Rabi,Khesari,1134.0,1402.7,688.0
Bihar,1999,Rabi,Linseed,333.0,1402.7,181.0
Bihar,1999,Rabi,Maize,13541.0,1402.7,26094.0
Bihar,1999,Rabi,Masoor,1343.0,1402.7,932.0
Bihar,1999,Rabi,Moong(Green Gram),21423.0,1402.7,11119.0
Bihar,1999,Rabi,Peas & beans (Pulses),269.0,1402.7,216.0
Bihar,1999,Rabi,Rapeseed &Mustard,5127.0,1402.7,4614.0
Bihar,1999,Rabi,Wheat,96730.0,1402.7,191550.0
Bihar,1999,Kharif,Maize,11453.0,1402.7,25561.0
Bihar,1999,Kharif,Rice,327.0,1402.7,147.0
Bihar,1999,Whole Year,Banana,715.0,1402.7,5527.0
Bihar,1999,Whole Year,Coriander,157.0,1402.7,83.0
Bihar,1999,Whole Year,Dry chillies,64.0,1402.7,116.0
Bihar,1999,Whole Year,Garlic,196.0,1402.7,291.0
Bihar,1999,Whole Year,Onion,498.0,1402.7,2669.0
Bihar,1999,Whole Year,Potato,5799.0,1402.7,87482.0
Bihar,1999,Whole Year,Sugarcane,908.0,1402.7,36609.0
Bihar,1999,Whole Year,Sweet potato,423.0,1402.7,5767.0
Bihar,1999,Whole Year,Turmeric,153.0,1402.7,160.0
Bihar,2000,Rabi,Rice,98446.0,1207.0,127720.0
Bihar,2000,Kharif,Arhar/Tur,1542.0,1207.0,2230.0
Bihar,2000,Kharif,Dry ginger,41.0,1207.0,37.0
Bihar,2000,Kharif,Maize,10096.0,1207.0,16230.0
Bihar,2000,Kharif,Moong(Green Gram),77.0,1207.0,66.0
Bihar,2000,Kharif,Ragi,932.0,1207.0,1104.0
Bihar,2000,Kharif,Rice,30980.0,1207.0,35774.0
Bihar,2000,Kharif,Sesamum,1.0,1207.0,1.0
Bihar,2000,Kharif,Sunflower,49.0,1207.0,81.0
Bihar,2000,Kharif,Urad,530.0,1207.0,333.0
Bihar,2000,Rabi,Barley,456.0,1207.0,757.0
Bihar,2000,Rabi,Gram,6.0,1207.0,6.0
Bihar,2000,Rabi,Khesari,1314.0,1207.0,805.0
Bihar,2000,Rabi,Linseed,264.0,1207.0,122.0
Bihar,2000,Rabi,Maize,15571.0,1207.0,28071.0
Bihar,2000,Rabi,Masoor,1688.0,1207.0,1634.0
Bihar,2000,Rabi,Moong(Green Gram),25145.0,1207.0,11441.0
Bihar,2000,Rabi,Peas & beans (Pulses),165.0,1207.0,159.0
Bihar,2000,Rabi,Rapeseed &Mustard,3751.0,1207.0,2888.0
Bihar,2000,Rabi,Wheat,85586.0,1207.0,185053.0
Bihar,2000,Kharif,Maize,9616.0,1207.0,19680.0
Bihar,2000,Kharif,Rice,804.0,1207.0,1473.0
Bihar,2000,Whole Year,Banana,753.0,1207.0,3517.0
Bihar,2000,Whole Year,Coriander,69.0,1207.0,33.0
Bihar,2000,Whole Year,Dry chillies,51.0,1207.0,30.0
Bihar,2000,Whole Year,Garlic,114.0,1207.0,173.0
Bihar,2000,Whole Year,Onion,416.0,1207.0,3083.0
Bihar,2000,Whole Year,Potato,6198.0,1207.0,50314.0
Bihar,2000,Whole Year,Sugarcane,323.0,1207.0,15753.0
Bihar,2000,Whole Year,Sweet potato,319.0,1207.0,3857.0
Bihar,2000,Whole Year,Turmeric,101.0,1207.0,87.0
Bihar,2001,Rabi,Maize,7287.0,1247.0,7193.0
Bihar,2001,Rabi,Rice,100084.0,1247.0,104783.0
Bihar,2001,Kharif,Arhar/Tur,1763.0,1247.0,4563.0
Bihar,2001,Kharif,Dry ginger,24.0,1247.0,26.0
Bihar,2001,Kharif,Ragi,811.0,1247.0,630.0
Bihar,2001,Kharif,Rice,800.0,1247.0,1464.0
Bihar,2001,Kharif,Sesamum,27.0,1247.0,18.0
Bihar,2001,Kharif,Small millets,178.0,1247.0,134.0
Bihar,2001,Kharif,Sunflower,39.0,1247.0,49.0
Bihar,2001,Kharif,Urad,849.0,1247.0,538.0
Bihar,2001,Rabi,Barley,508.0,1247.0,913.0
Bihar,2001,Rabi,Gram,1.0,1247.0,1.0
Bihar,2001,Rabi,Khesari,1081.0,1247.0,883.0
Bihar,2001,Rabi,Linseed,165.0,1247.0,117.0
Bihar,2001,Rabi,Maize,16355.0,1247.0,64913.0
Bihar,2001,Rabi,Masoor,1457.0,1247.0,1252.0
Bihar,2001,Rabi,Peas & beans (Pulses),304.0,1247.0,299.0
Bihar,2001,Rabi,Rapeseed &Mustard,5686.0,1247.0,5032.0
Bihar,2001,Rabi,Wheat,85827.0,1247.0,179819.0
Bihar,2001,Kharif,Maize,9045.0,1247.0,23228.0
Bihar,2001,Kharif,Rice,33832.0,1247.0,38296.0
Bihar,2001,Whole Year,Coriander,86.0,1247.0,50.0
Bihar,2001,Whole Year,Dry chillies,75.0,1247.0,44.0
Bihar,2001,Whole Year,Garlic,133.0,1247.0,201.0
Bihar,2001,Whole Year,Onion,313.0,1247.0,3135.0
Bihar,2001,Whole Year,Potato,6068.0,1247.0,48896.0
Bihar,2001,Whole Year,Sugarcane,718.0,1247.0,32257.0
Bihar,2001,Whole Year,Sweet potato,202.0,1247.0,2264.0
Bihar,2001,Whole Year,Turmeric,114.0,1247.0,106.0
Bihar,2002,Rabi,Maize,7335.0,1105.8,13113.0
Bihar,2002,Rabi,Rice,37639.0,1105.8,42214.0
Bihar,2002,Kharif,Arhar/Tur,1307.0,1105.8,2354.0
Bihar,2002,Kharif,Jowar,114.0,1105.8,115.0
Bihar,2002,Kharif,Ragi,767.0,1105.8,657.0
Bihar,2002,Kharif,Sesamum,6.0,1105.8,3.0
Bihar,2002,Kharif,Small millets,75.0,1105.8,56.0
Bihar,2002,Kharif,Sunflower,25.0,1105.8,32.0
Bihar,2002,Kharif,Urad,653.0,1105.8,419.0
Bihar,2002,Rabi,Barley,245.0,1105.8,398.0
Bihar,2002,Rabi,Gram,5.0,1105.8,5.0
Bihar,2002,Rabi,Khesari,1348.0,1105.8,825.0
Bihar,2002,Rabi,Linseed,407.0,1105.8,309.0
Bihar,2002,Rabi,Maize,12586.0,1105.8,19622.0
Bihar,2002,Rabi,Masoor,1883.0,1105.8,1322.0
Bihar,2002,Rabi,Peas & beans (Pulses),265.0,1105.8,237.0
Bihar,2002,Rabi,Rapeseed &Mustard,4453.0,1105.8,4328.0
Bihar,2002,Rabi,Wheat,86840.0,1105.8,162133.0
Bihar,2002,Kharif,Maize,13544.0,1105.8,31603.0
Bihar,2002,Kharif,Moong(Green Gram),27279.0,1105.8,15494.0
Bihar,2002,Kharif,Rice,50.0,1105.8,101.0
Bihar,2002,Whole Year,Banana,605.0,1105.8,5971.0
Bihar,2002,Whole Year,Coriander,29.0,1105.8,19.0
Bihar,2002,Whole Year,Dry chillies,160.0,1105.8,102.0
Bihar,2002,Whole Year,Dry ginger,10.0,1105.8,15.0
Bihar,2002,Whole Year,Garlic,110.0,1105.8,162.0
Bihar,2002,Whole Year,Onion,110.0,1105.8,796.0
Bihar,2002,Whole Year,Potato,5969.0,1105.8,50757.0
Bihar,2002,Whole Year,Sugarcane,481.0,1105.8,20904.0
Bihar,2002,Whole Year,Sweet potato,395.0,1105.8,5110.0
Bihar,2002,Whole Year,Turmeric,89.0,1105.8,88.0
Bihar,2002,Rabi,Rice,108985.0,1105.8,116345.0
Bihar,2003,Rabi,Rice,36908.0,1353.9,42681.0
Bihar,2003,Kharif,Arhar/Tur,1729.0,1353.9,3992.0
Bihar,2003,Kharif,Dry ginger,13.0,1353.9,13.0
Bihar,2003,Kharif,Maize,6853.0,1353.9,11179.0
Bihar,2003,Kharif,Ragi,693.0,1353.9,368.0
Bihar,2003,Kharif,Sesamum,16.0,1353.9,12.0
Bihar,2003,Kharif,Small millets,43.0,1353.9,32.0
Bihar,2003,Kharif,Sunflower,4.0,1353.9,5.0
Bihar,2003,Kharif,Urad,727.0,1353.9,549.0
Bihar,2003,Rabi,Barley,661.0,1353.9,1013.0
Bihar,2003,Rabi,Gram,90.0,1353.9,88.0
Bihar,2003,Rabi,Khesari,1045.0,1353.9,882.0
Bihar,2003,Rabi,Linseed,474.0,1353.9,372.0
Bihar,2003,Rabi,Maize,11749.0,1353.9,22687.0
Bihar,2003,Rabi,Masoor,1887.0,1353.9,5718.0
Bihar,2003,Rabi,Peas & beans (Pulses),224.0,1353.9,209.0
Bihar,2003,Rabi,Rapeseed &Mustard,3957.0,1353.9,4155.0
Bihar,2003,Rabi,Wheat,90699.0,1353.9,129362.0
Bihar,2003,Kharif,Maize,11633.0,1353.9,25960.0
Bihar,2003,Kharif,Moong(Green Gram),29632.0,1353.9,15142.0
Bihar,2003,Kharif,Rice,834.0,1353.9,848.0
Bihar,2003,Whole Year,Banana,673.0,1353.9,4011.0
Bihar,2003,Whole Year,Coriander,65.0,1353.9,45.0
Bihar,2003,Whole Year,Dry chillies,83.0,1353.9,45.0
Bihar,2003,Whole Year,Garlic,155.0,1353.9,234.0
Bihar,2003,Whole Year,Onion,445.0,1353.9,3360.0
Bihar,2003,Whole Year,Potato,4879.0,1353.9,40672.0
Bihar,2003,Whole Year,Sugarcane,401.0,1353.9,16024.0
Bihar,2003,Whole Year,Sweet potato,349.0,1353.9,4661.0
Bihar,2003,Whole Year,Turmeric,115.0,1353.9,114.0
Bihar,2003,Rabi,Rice,116374.0,1353.9,121729.0
Bihar,2004,Rabi,Rice,39093.0,1147.8,26568.0
Bihar,2004,Kharif,Arhar/Tur,1578.0,1147.8,2728.0
Bihar,2004,Kharif,Dry ginger,5.0,1147.8,5.0
Bihar,2004,Kharif,Maize,9077.0,1147.8,16664.0
Bihar,2004,Kharif,Moong(Green Gram),98.0,1147.8,30.0
Bihar,2004,Kharif,Ragi,619.0,1147.8,217.0
Bihar,2004,Kharif,Sesamum,25.0,1147.8,19.0
Bihar,2004,Kharif,Sunflower,11.0,1147.8,16.0
Bihar,2004,Kharif,Urad,210.0,1147.8,152.0
Bihar,2004,Rabi,Barley,239.0,1147.8,305.0
Bihar,2004,Rabi,Gram,42.0,1147.8,35.0
Bihar,2004,Rabi,Khesari,771.0,1147.8,400.0
Bihar,2004,Rabi,Linseed,141.0,1147.8,119.0
Bihar,2004,Rabi,Maize,12218.0,1147.8,35151.0
Bihar,2004,Rabi,Masoor,1894.0,1147.8,1023.0
Bihar,2004,Rabi,Peas & beans (Pulses),162.0,1147.8,143.0
Bihar,2004,Rabi,Rapeseed &Mustard,3519.0,1147.8,3783.0
Bihar,2004,Rabi,Wheat,92891.0,1147.8,144180.0
Bihar,2004,Kharif,Maize,12105.0,1147.8,49283.0
Bihar,2004,Kharif,Moong(Green Gram),25144.0,1147.8,10208.0
Bihar,2004,Kharif,Rice,830.0,1147.8,1218.0
Bihar,2004,Whole Year,Banana,553.0,1147.8,5016.0
Bihar,2004,Whole Year,Coriander,49.0,1147.8,32.0
Bihar,2004,Whole Year,Dry chillies,51.0,1147.8,33.0
Bihar,2004,Whole Year,Dry ginger,5.0,1147.8,5.0
Bihar,2004,Whole Year,Garlic,108.0,1147.8,163.0
Bihar,2004,Whole Year,Onion,776.0,1147.8,4415.0
Bihar,2004,Whole Year,Potato,5739.0,1147.8,51412.0
Bihar,2004,Whole Year,Sugarcane,730.0,1147.8,28014.0
Bihar,2004,Whole Year,Sweet potato,326.0,1147.8,4651.0
Bihar,2004,Whole Year,Turmeric,107.0,1147.8,106.0
Bihar,2004,Rabi,Rice,111406.0,1147.8,15281.0
Bihar,2005,Rabi,Rice,28377.0,907.8,23614.0
Bihar,2005,Kharif,Arhar/Tur,1195.0,907.8,1901.0
Bihar,2005,Kharif,Jowar,2.0,907.8,2.0
Bihar,2005,Kharif,Maize,3506.0,907.8,5482.0
Bihar,2005,Kharif,Moong(Green Gram),70.0,907.8,27.0
Bihar,2005,Kharif,Ragi,473.0,907.8,187.0
Bihar,2005,Kharif,Sesamum,40.0,907.8,32.0
Bihar,2005,Kharif,Small millets,25.0,907.8,18.0
Bihar,2005,Kharif,Sunflower,31.0,907.8,45.0
Bihar,2005,Kharif,Urad,260.0,907.8,198.0
Bihar,2005,Rabi,Barley,300.0,907.8,271.0
Bihar,2005,Rabi,Gram,78.0,907.8,73.0
Bihar,2005,Rabi,Khesari,1233.0,907.8,593.0
Bihar,2005,Rabi,Linseed,75.0,907.8,64.0
Bihar,2005,Rabi,Maize,10146.0,907.8,39356.0
Bihar,2005,Rabi,Masoor,1394.0,907.8,892.0
Bihar,2005,Rabi,Peas & beans (Pulses),563.0,907.8,518.0
Bihar,2005,Rabi,Rapeseed &Mustard,3748.0,907.8,4580.0
Bihar,2005,Rabi,Wheat,85854.0,907.8,111618.0
Bihar,2005,Kharif,Maize,13138.0,907.8,26196.0
Bihar,2005,Kharif,Moong(Green Gram),27827.0,907.8,22568.0
Bihar,2005,Whole Year,Banana,329.0,907.8,2109.0
Bihar,2005,Whole Year,Coriander,30.0,907.8,23.0
Bihar,2005,Whole Year,Dry chillies,40.0,907.8,25.0
Bihar,2005,Whole Year,Dry ginger,20.0,907.8,21.0
Bihar,2005,Whole Year,Garlic,93.0,907.8,137.0
Bihar,2005,Whole Year,Onion,499.0,907.8,3653.0
Bihar,2005,Whole Year,Potato,4397.0,907.8,26599.0
Bihar,2005,Whole Year,Sugarcane,354.0,907.8,14017.0
Bihar,2005,Whole Year,Sweet potato,315.0,907.8,4997.0
Bihar,2005,Whole Year,Turmeric,79.0,907.8,77.0
Bihar,2005,Rabi,Rice,96615.0,907.8,56773.0
Bihar,2006,Rabi,Rice,27766.0,1052.8,18120.0
Bihar,2006,Kharif,Arhar/Tur,815.0,1052.8,1442.0
Bihar,2006,Kharif,Maize,3031.0,1052.8,4059.0
Bihar,2006,Kharif,Ragi,200.0,1052.8,175.0
Bihar,2006,Kharif,Sesamum,29.0,1052.8,23.0
Bihar,2006,Kharif,Urad,212.0,1052.8,165.0
Bihar,2006,Rabi,Barley,424.0,1052.8,354.0
Bihar,2006,Rabi,Gram,4703.0,1052.8,3965.0
Bihar,2006,Rabi,Khesari,724.0,1052.8,571.0
Bihar,2006,Rabi,Linseed,67.0,1052.8,57.0
Bihar,2006,Rabi,Maize,8549.0,1052.8,22484.0
Bihar,2006,Rabi,Masoor,1143.0,1052.8,817.0
Bihar,2006,Rabi,Peas & beans (Pulses),295.0,1052.8,277.0
Bihar,2006,Rabi,Rapeseed &Mustard,3247.0,1052.8,5413.0
Bihar,2006,Rabi,Sunflower,33.0,1052.8,48.0
Bihar,2006,Rabi,Wheat,85448.0,1052.8,163884.0
Bihar,2006,Kharif,Maize,10963.0,1052.8,22255.0
Bihar,2006,Kharif,Moong(Green Gram),27810.0,1052.8,14489.0
Bihar,2006,Rabi,Rice,111611.0,1052.8,77439.0
Bihar,2007,Rabi,Maize,2993.0,1600.2,187.0
Bihar,2007,Rabi,Rice,33173.0,1600.2,3348.0
Bihar,2007,Kharif,Arhar/Tur,390.0,1600.2,453.0
Bihar,2007,Kharif,Ragi,356.0,1600.2,215.0
Bihar,2007,Kharif,Sesamum,17.0,1600.2,14.0
Bihar,2007,Kharif,Small millets,1.0,1600.2,1.0
Bihar,2007,Kharif,Urad,204.0,1600.2,149.0
Bihar,2007,Rabi,Barley,136.0,1600.2,183.0
Bihar,2007,Rabi,Khesari,673.0,1600.2,565.0
Bihar,2007,Rabi,Linseed,265.0,1600.2,223.0
Bihar,2007,Rabi,Maize,8917.0,1600.2,25306.0
Bihar,2007,Rabi,Masoor,1694.0,1600.2,1160.0
