State,Year,Season,Crop,Area,Rainfall,Production
Bihar,2005,Kharif     ,Mesta,76,907.8,448
Bihar,2005,Kharif     ,Moong(Green Gram),117,907.8,52
Bihar,2005,Kharif     ,Ragi,664,907.8,262
Bihar,2005,Kharif     ,Small millets,2,907.8,2
Bihar,2005,Kharif     ,Urad,37,907.8,29
Bihar,2005,Rabi       ,Barley,140,907.8,104
Bihar,2005,Rabi       ,Gram,40,907.8,38
Bihar,2005,Rabi       ,Khesari,1790,907.8,861
Bihar,2005,Rabi       ,Linseed,352,907.8,301
Bihar,2005,Rabi       ,Maize,1611,907.8,1260
Bihar,2005,Rabi       ,Masoor,5369,907.8,2647
Bihar,2005,Rabi       ,Other  Rabi pulses,968,907.8,658
Bihar,2005,Rabi       ,Peas & beans (Pulses),352,907.8,324
Bihar,2005,Rabi       ,Rapeseed &Mustard,836,907.8,724
Bihar,2005,Rabi       ,Wheat,53245,907.8,61248
Bihar,2005,Summer     ,Maize,4202,907.8,10418
Bihar,2005,Summer     ,Moong(Green Gram),4798,907.8,3997
Bihar,2005,Summer     ,Rice,1435,907.8,1181
Bihar,2005,Whole Year ,Banana,201,907.8,1632
Bihar,2005,Whole Year ,Coriander,45,907.8,35
Bihar,2005,Whole Year ,Dry chillies,21,907.8,35
Bihar,2005,Whole Year ,Garlic,18,907.8,27
Bihar,2005,Whole Year ,Onion,1939,907.8,32808
Bihar,2005,Whole Year ,Potato,2604,907.8,19087
Bihar,2005,Whole Year ,Sannhamp,19,907.8,15
Bihar,2005,Whole Year ,Sugarcane,2232,907.8,120358
Bihar,2005,Whole Year ,Sweet potato,333,907.8,5427
Bihar,2005,Whole Year ,Tobacco,47,907.8,54
Bihar,2005,Winter     ,Rice,48561,907.8,15978
Bihar,2006,Autumn     ,Rice,21114,1052.8,15924
Bihar,2006,Kharif     ,Arhar/Tur,555,1052.8,862
Bihar,2006,Kharif     ,Maize,210,1052.8,288
Bihar,2006,Kharif     ,Mesta,68,1052.8,425
Bihar,2006,Kharif     ,Moong(Green Gram),141,1052.8,71
Bihar,2006,Kharif     ,Ragi,810,1052.8,708
Bihar,2006,Kharif     ,Sannhamp,23,1052.8,19
Bihar,2006,Kharif     ,Urad,58,1052.8,47
Bihar,2006,Rabi       ,Barley,136,1052.8,137
Bihar,2006,Rabi       ,Khesari,2385,1052.8,1881
Bihar,2006,Rabi       ,Linseed,525,1052.8,446
Bihar,2006,Rabi       ,Maize,1737,1052.8,3333
Bihar,2006,Rabi       ,Masoor,5435,1052.8,4120
Bihar,2006,Rabi       ,Peas & beans (Pulses),155,1052.8,146
Bihar,2006,Rabi       ,Rapeseed &Mustard,1347,1052.8,1569
Bihar,2006,Rabi       ,Wheat,68215,1052.8,118146
Bihar,2006,Summer     ,Maize,4202,1052.8,8939
Bihar,2006,Summer     ,Moong(Green Gram),4798,1052.8,2173
Bihar,2006,Summer     ,Rice,1435,1052.8,2068
Bihar,2006,Winter     ,Rice,69963,1052.8,46423
Bihar,2007,Autumn     ,Maize,675,1600.2,343
Bihar,2007,Autumn     ,Rice,23650,1600.2,10184
Bihar,2007,Kharif     ,Arhar/Tur,262,1600.2,351
Bihar,2007,Kharif     ,Bajra,345,1600.2,358
Bihar,2007,Kharif     ,Jowar,655,1600.2,696
Bihar,2007,Kharif     ,Mesta,97,1600.2,623
Bihar,2007,Kharif     ,Moong(Green Gram),441,1600.2,318
Bihar,2007,Kharif     ,Other Kharif pulses,62,1600.2,43
Bihar,2007,Kharif     ,Ragi,762,1600.2,461
Bihar,2007,Kharif     ,Sannhamp,50,1600.2,222.22
Bihar,2007,Kharif     ,Small millets,3073,1600.2,2216
Bihar,2007,Kharif     ,Urad,330,1600.2,298
Bihar,2007,Rabi       ,Barley,144,1600.2,150
Bihar,2007,Rabi       ,Khesari,2171,1600.2,1821
Bihar,2007,Rabi       ,Linseed,359,1600.2,302
Bihar,2007,Rabi       ,Maize,913,1600.2,1096
Bihar,2007,Rabi       ,Masoor,5258,1600.2,8797
Bihar,2007,Rabi       ,Other  Rabi pulses,309,1600.2,229
Bihar,2007,Rabi       ,Peas & beans (Pulses),216,1600.2,213
Bihar,2007,Rabi       ,Rapeseed &Mustard,1360,1600.2,934
Bihar,2007,Rabi       ,Safflower,10,1600.2,8
Bihar,2007,Rabi       ,Sunflower,3,1600.2,4
Bihar,2007,Rabi       ,Wheat,65247,1600.2,126821
Bihar,2007,Summer     ,Maize,4058,1600.2,8966
Bihar,2007,Summer     ,Moong(Green Gram),5134,1600.2,2890
Bihar,2007,Summer     ,Rice,1479,1600.2,2145
Bihar,2007,Whole Year ,Banana,249,1600.2,2102
Bihar,2007,Whole Year ,Coriander,34,1600.2,24
Bihar,2007,Whole Year ,Dry chillies,19,1600.2,36
Bihar,2007,Whole Year ,Garlic,2,1600.2,3
Bihar,2007,Whole Year ,Onion,457,1600.2,3999
Bihar,2007,Whole Year ,Potato,3683,1600.2,27262
Bihar,2007,Whole Year ,Sugarcane,2361,1600.2,67433
Bihar,2007,Whole Year ,Sweet potato,116,1600.2,1671
Bihar,2007,Winter     ,Rice,28548,1600.2,15803
Bihar,2008,Autumn     ,Maize,765,1197.7,1376
Bihar,2008,Autumn     ,Rice,25037,1197.7,41815
Bihar,2008,Kharif     ,Arhar/Tur,242,1197.7,265
Bihar,2008,Kharif     ,Bajra,345,1197.7,371
Bihar,2008,Kharif     ,Jowar,655,1197.7,723
Bihar,2008,Kharif     ,Mesta,116,1197.7,768
Bihar,2008,Kharif     ,Moong(Green Gram),231,1197.7,162
Bihar,2008,Kharif     ,Other Kharif pulses,62,1197.7,36
Bihar,2008,Kharif     ,Potato,878,1197.7,6673
Bihar,2008,Kharif     ,Ragi,727,1197.7,591
Bihar,2008,Kharif     ,Sannhamp,40,1197.7,177.77
Bihar,2008,Kharif     ,Small millets,3075,1197.7,2278
Bihar,2008,Kharif     ,Sweet potato,69,1197.7,835
Bihar,2008,Kharif     ,Urad,149,1197.7,41
Bihar,2008,Rabi       ,Barley,154,1197.7,168
Bihar,2008,Rabi       ,Khesari,2204,1197.7,1809
Bihar,2008,Rabi       ,Linseed,439,1197.7,369
Bihar,2008,Rabi       ,Maize,1674,1197.7,2789
Bihar,2008,Rabi       ,Masoor,5509,1197.7,4628
Bihar,2008,Rabi       ,Other  Rabi pulses,980,1197.7,726
Bihar,2008,Rabi       ,Peas & beans (Pulses),254,1197.7,244
Bihar,2008,Rabi       ,Potato,2509,1197.7,18968
Bihar,2008,Rabi       ,Rapeseed &Mustard,1092,1197.7,829
Bihar,2008,Rabi       ,Safflower,12,1197.7,10
Bihar,2008,Rabi       ,Sunflower,3,1197.7,4
Bihar,2008,Rabi       ,Sweet potato,351,1197.7,4224
Bihar,2008,Rabi       ,Wheat,67117,1197.7,137913
Bihar,2008,Summer     ,Maize,3354,1197.7,11005
Bihar,2008,Summer     ,Moong(Green Gram),4792,1197.7,2505
Bihar,2008,Summer     ,Rice,22,1197.7,37
Bihar,2008,Whole Year ,Dry chillies,21,1197.7,38
Bihar,2008,Whole Year ,Garlic,13,1197.7,23
Bihar,2008,Whole Year ,Onion,1249,1197.7,10866
Bihar,2008,Whole Year ,Sugarcane,2571,1197.7,117140
Bihar,2008,Winter     ,Rice,57047,1197.7,79171
Bihar,2009,Autumn     ,Maize,614,889.3,610
Bihar,2009,Autumn     ,Rice,25377,889.3,23570
Bihar,2009,Kharif     ,Arhar/Tur,371,889.3,417
Bihar,2009,Kharif     ,Mesta,98,889.3,693
Bihar,2009,Kharif     ,Moong(Green Gram),193,889.3,128
Bihar,2009,Kharif     ,Ragi,743,889.3,515
Bihar,2009,Kharif     ,Sannhamp,51,889.3,42
Bihar,2009,Kharif     ,Urad,20,889.3,20
Bihar,2009,Rabi       ,Barley,152,889.3,190
Bihar,2009,Rabi       ,Khesari,1264,889.3,1310
